Site/Product/Categroy Link,Link Name(Required only when creating code),Affiliate URL,Text link
https://es.newchic.com/eye-shadow-4386/p-1333507.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14tnS,"<a target=""_blank"" href=""https://Newchic.vip/14tnS"" title=""""></a>"
https://es.newchic.com/nail-gel-and-polish-4355/p-1667772.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14tnT,"<a target=""_blank"" href=""https://Newchic.vip/14tnT"" title=""""></a>"
https://es.newchic.com/sports-equipments-9908/p-1662225.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14tnU,"<a target=""_blank"" href=""https://Newchic.vip/14tnU"" title=""""></a>"
https://es.newchic.com/daily-necessities-9872/p-1658750.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14tnV,"<a target=""_blank"" href=""https://Newchic.vip/14tnV"" title=""""></a>"
https://es.newchic.com/sace-lady-eye-liner-4384/p-1297230.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14tnW,"<a target=""_blank"" href=""https://Newchic.vip/14tnW"" title=""""></a>"
https://es.newchic.com/refillable-bottles-6496/p-1193696.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14tnX,"<a target=""_blank"" href=""https://Newchic.vip/14tnX"" title=""""></a>"
https://es.newchic.com/foot-care-4330/p-1740265.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14tnY,"<a target=""_blank"" href=""https://Newchic.vip/14tnY"" title=""""></a>"
https://es.newchic.com/highlighters-and-bronzers-5638/p-1520117.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14tnZ,"<a target=""_blank"" href=""https://Newchic.vip/14tnZ"" title=""""></a>"
https://es.newchic.com/novo-blush-4374/p-1520116.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14to0,"<a target=""_blank"" href=""https://Newchic.vip/14to0"" title=""""></a>"
https://es.newchic.com/eye-liner-4384/p-1578705.html?rmmds=category_recommend#trace_id=90cf1702489087737,,https://Newchic.vip/14to1,"<a target=""_blank"" href=""https://Newchic.vip/14to1"" title=""""></a>"
