SKU,Product title,Product main image,Product Details Page Link,Sale price,Commission,Promotion Link
SKUK35656,Camisetas onda japonesa ukiyoe,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/A9/28/55b51c42-061c-462d-a903-c86b0f560cba.jpg?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1999817.html,18.89,2.27,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1999817.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1999817
SKUK28408,Sudaderas con bloques de color y estampado japonés,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/FC/7A/4e5ea4a1-d361-4d8f-aea5-0846947da23b.jpg?s=235x313,https://www.newchic.com/es/charmkpr-sweatshirts-12201/p-1995039.html,25.51,3.06,https://www.newchic.com/es/charmkpr-sweatshirts-12201/p-1995039.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1995039
SKUK14160,Camisetas con estampado de eslogan en la espalda,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/DF/D8/918f842b-a0ee-47d1-b4e6-863a1dc7d2f9.jpg?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1987026.html,14.17,1.7,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1987026.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1987026
SKUK35776,Sudaderas con capucha con estampado de gato,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/D9/B2/109dce97-3353-4b78-aff6-8e17b85e160c.jpg?s=235x313,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1999590.html,25.51,3.06,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1999590.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1999590
SKUK23973,Pantalón deportivo patchwork étnico Patrón,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/ED/94/338ddf48-08ef-4cfa-8df7-4b4a52bcedd5.jpg?s=235x313,https://www.newchic.com/es/charmkpr-pants-4975/p-1993521.html,30.23,3.63,https://www.newchic.com/es/charmkpr-pants-4975/p-1993521.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1993521
SKUK37378,Chaqueta forrada de felpa con bordado de sonrisa,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/21/83/59411647-1d86-482c-b383-ae8ce02202e2.jpg?s=235x313,https://www.newchic.com/es/charmkpr-jackets-4972/p-2000455.html,37.48,4.5,https://www.newchic.com/es/charmkpr-jackets-4972/p-2000455.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=2000455
SKUJ53787,Camisas lisas de pana con dos bolsillos,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/7D/0D/e2912a74-899b-426d-b668-92afbabcfa7c.jpg?s=235x313,https://www.newchic.com/es/mensclo-shirts-12209/p-1971348.html,9.79,1.17,https://www.newchic.com/es/mensclo-shirts-12209/p-1971348.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1971348
SKUJ47554,Camisetas estampadas asimétricas étnicas con letras,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/33/9A/acd18ed4-96b9-4f71-b0d5-5ac39e725294.jpg?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1965830.html,6.72,0.81,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1965830.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1965830
SKUJ64068,Camisetas con dobladillo redondeado y estampado de rosas,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/DF/FF/6aa6e63f-aa9d-4e74-84bc-0d9147c194f8.jpg?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1969248.html,15.74,1.89,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1969248.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1969248
SKUK38535,Sudaderas con capucha de patchwork bordadas con sonrisa de Argyle,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/A0/1B/efc5d813-ff37-4a57-b15f-9653da62017d.jpg?s=235x313,https://www.newchic.com/es/charmkpr-hoodies-12200/p-2001227.html,28.34,3.4,https://www.newchic.com/es/charmkpr-hoodies-12200/p-2001227.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=2001227
SKUJ50251,Sudaderas con capucha gráficas de dibujos animados Gato,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/88/AE/5e63008f-a530-4974-8213-0e4387d79f24.jpg?s=235x313,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1966567.html,21.73,2.61,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1966567.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1966567
SKUK40904,Estampado geométrico japonés Pantalones,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/D4/36/2fe35995-7e40-4817-ae97-802d19a0e944.jpg?s=235x313,https://www.newchic.com/es/charmkpr-pants-4975/p-2002582.html,30.23,3.63,https://www.newchic.com/es/charmkpr-pants-4975/p-2002582.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=2002582
SKUK35698,Sudaderas con capucha con estampado de dibujos animados Gato,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/D9/1F/1b02d434-81b5-499a-bf87-79c15255380f.jpg?s=235x313,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1999466.html,25.51,3.06,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1999466.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1999466
SKUK38357,Gráfico japonés suelto Pantalones,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/AC/45/6966db79-853a-448d-a681-9f34c70b8d96.jpg?s=235x313,https://www.newchic.com/es/charmkpr-pants-4975/p-2000991.html,26.45,3.17,https://www.newchic.com/es/charmkpr-pants-4975/p-2000991.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=2000991
SKUJ23400,Lindas camisetas con estampado japonés Gato,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/3B/FE/8f7d2f15-6250-470e-a683-17ff4ee446e0.jpg?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1940760.html,14.17,1.7,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1940760.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1940760
SKUJ33249,Pantalones deportivos con estampado lateral de flores de cerezo,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/76/7F/41c1d8c7-cbc2-4c3d-9241-5ab423466a7d.jpeg?s=235x313,https://www.newchic.com/es/charmkpr-pants-4975/p-1952343.html,26.45,3.17,https://www.newchic.com/es/charmkpr-pants-4975/p-1952343.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1952343
SKUK18175,Camisetas étnicas de punto con patchwork floral,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/F2/1F/2bf71fbf-be46-4d81-97d5-e96f5706a42e.png?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1989245.html,7.56,0.91,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1989245.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1989245
SKUJ50260,Lindas sudaderas con estampado japonés Gato,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/F2/1B/11bbe76a-35c1-410a-9f64-6a02f5ed6632.jpg?s=235x313,https://www.newchic.com/es/charmkpr-sweatshirts-12201/p-1966560.html,18.89,2.27,https://www.newchic.com/es/charmkpr-sweatshirts-12201/p-1966560.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1966560
SKUK17692,Tribal Patrón Patchwork Pantalones,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/47/89/97b7dbe2-1caa-49c0-bdb3-404fec230347.jpg?s=235x313,https://www.newchic.com/es/charmkpr-pants-4975/p-1988391.html,26.45,3.17,https://www.newchic.com/es/charmkpr-pants-4975/p-1988391.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1988391
