SKU,Product title,Product main image,Product Details Page Link,Sale price,Commission,Promotion Link
SKUK35884,Sudaderas con capucha con estampado de flores de cerezo japonés,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/8D/35/cd9c74f3-0a57-47fb-8b54-7ec8a746b314.jpg?s=235x313,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1999814.html,28.34,3.4,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1999814.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1999814
SKUK15070,Pantalones de chándal colorblock con estampado de letras,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/7D/52/874d267b-7d0a-49b8-8210-f7bf9b8c6a08.jpg?s=235x313,https://www.newchic.com/es/charmkpr-pants-4975/p-1986887.html,33.59,4.03,https://www.newchic.com/es/charmkpr-pants-4975/p-1986887.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1986887
SKUK06256,Pantalones cortos Geo Funny Face Patrón,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/79/5A/9086ff24-a95b-462b-95a9-8bc988f050f6.jpg?s=235x313,https://www.newchic.com/es/charmkpr-shorts-4976/p-1982193.html,29.39,3.53,https://www.newchic.com/es/charmkpr-shorts-4976/p-1982193.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1982193
SKUK07508,Camisetas con estampado japonés de flores de cerezo,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/3F/88/b8c51fad-92b3-409c-96da-52d38447d3df.jpg?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1982430.html,4.46,0.54,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1982430.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1982430
SKUK20123,Blusa floral de manga 3/4 con cuello en V,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/11/11/1bf27e65-8afc-4cab-98c7-6d55326ab8c8.jpg?s=235x313,https://www.newchic.com/es/zanzea-blouses-and-shirts-3689/p-1990363.html,7.35,0.88,https://www.newchic.com/es/zanzea-blouses-and-shirts-3689/p-1990363.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1990363
SKUK22062,Camisetas Estampado Tótem Étnico,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/12/D4/f1b5e22b-7aca-42d6-8a03-dab1a38010d7.png?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1990817.html,5.51,0.66,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1990817.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1990817
SKUK24523,Camisetas de punto floral étnico,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/DC/9B/926679b6-408b-471b-b4bb-acc3dd773ec0.jpg?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1992161.html,7.35,0.88,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1992161.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1992161
SKUI97866,Conjunto de camiseta de chaleco transparente de malla para hombre,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/58/EC/e947db9d-4bb7-477c-881b-e4eb33dbe08d.jpg?s=235x313,https://www.newchic.com/es/incerun-t-shirts-12208/p-1944424.html,23.09,2.77,https://www.newchic.com/es/incerun-t-shirts-12208/p-1944424.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1944424
SKUH63582,Camisas y pantalones cortos bordados de rosas de punto,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/41/7D/18176a52-b26d-4d74-bbd6-65827eb6a23a.jpg?s=235x313,https://www.newchic.com/es/newchic-two-pieces-outfits-9989/p-1853250.html,8.34,1,https://www.newchic.com/es/newchic-two-pieces-outfits-9989/p-1853250.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1853250
SKUJ49591,Camisetas con capucha y estampado de anime de Tokio,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/8B/6E/2b815f64-4373-4791-b2bf-3fa943f471bc.jpg?s=235x313,https://www.newchic.com/es/mensclo-t-shirts-12208/p-1967581.html,7.79,0.93,https://www.newchic.com/es/mensclo-t-shirts-12208/p-1967581.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1967581
