SKU,Product title,Product main image,Product Details Page Link,Sale price,Commission,Promotion Link
SKUJ37495,Camisas con estampado floral,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/27/2D/ad41ae80-c43d-45ef-be37-50ca745d4133.jpg?s=235x313,https://www.newchic.com/es/charmkpr-shirts-12209/p-1961322.html,7.82,0.94,https://www.newchic.com/es/charmkpr-shirts-12209/p-1961322.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1961322
SKUJ40265,Cuello alto Diseño básico Casual Camisa,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/5A/0C/35265509-cf34-48b7-88ef-e18fe0c61a25.jpg?s=235x313,https://www.newchic.com/es/incerun-shirts-12209/p-1963301.html,20.99,2.52,https://www.newchic.com/es/incerun-shirts-12209/p-1963301.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1963301
SKUJ46604,Mameluco transparente con escote en V profundo,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/E1/89/a5e711ee-251a-4ae6-830e-279b9870922a.jpg?s=235x313,https://www.newchic.com/es/selfsow-jumpsuits-and-rompers-3702/p-1964577.html,7.86,0.94,https://www.newchic.com/es/selfsow-jumpsuits-and-rompers-3702/p-1964577.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1964577
SKUJ46579,Falda con cintura elástica y estampado de rosas,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/54/AE/7754fbec-0550-413b-963f-ab29d82e92dc.jpg?s=235x313,https://www.newchic.com/es/selfsow-skirts-3683/p-1964583.html,7.25,0.87,https://www.newchic.com/es/selfsow-skirts-3683/p-1964583.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1964583
SKUJ34660,1 anillo de aleación de dados de oro Cráneo.,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/39/1A/4c752694-6c2e-432e-a30c-528aad72f863.jpg?s=235x313,https://www.newchic.com/es/mens-rings-4081/p-1958043.html,2.52,0.3,https://www.newchic.com/es/mens-rings-4081/p-1958043.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1958043
SKUJ53428,Camisetas Retro Estampadas Setas,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/9C/97/a8654fdb-9eca-4493-b42f-d800db5f3a60.jpg?s=235x313,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1970351.html,7.46,0.9,https://www.newchic.com/es/charmkpr-t-shirts-12208/p-1970351.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1970351
SKUJ63690,Sudaderas con apliques de tejido trenzado,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/E6/AF/7c33c351-1b89-4082-bc36-a74f830c26b8.jpg?s=235x313,https://www.newchic.com/es/mensclo-sweatshirts-12201/p-1972082.html,11,1.32,https://www.newchic.com/es/mensclo-sweatshirts-12201/p-1972082.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1972082
SKUJ66500,Estampado de hojas de flores por toda la prenda Vestido,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/36/06/903632c6-3fab-4243-8489-40ef27b988e5.jpg?s=235x313,https://www.newchic.com/es/zanzea-print-dresses-3677/p-1972551.html,7.07,0.85,https://www.newchic.com/es/zanzea-print-dresses-3677/p-1972551.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1972551
SKUJ50547,Blusa sólida de manga larga con botones,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/10/07/65896d21-d9a3-4d39-9d7b-b84a57ef7e8c.jpg?s=235x313,https://www.newchic.com/es/zanzea-blouses-and-shirts-3689/p-1973406.html,20.99,2.52,https://www.newchic.com/es/zanzea-blouses-and-shirts-3689/p-1973406.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1973406
SKUJ81576,Sudaderas con capucha étnicas con textura multielemento,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/1A/63/6909fa8f-6550-4e16-aee5-5406e1ed7b37.jpg?s=235x313,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1973617.html,10.57,1.27,https://www.newchic.com/es/charmkpr-hoodies-12200/p-1973617.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1973617
SKUJ54135,Blazer de solapa de manga 3/4 con bolsillo liso,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/FD/BA/94c64f7f-f8ad-4396-a0ca-9e4464e9d852.jpg?s=235x313,https://www.newchic.com/es/zanzea-blazers-3680/p-1974206.html,25.19,3.02,https://www.newchic.com/es/zanzea-blazers-3680/p-1974206.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=1974206
SKUK37240,Sudaderas con estampado de dibujos animados Panda Gato,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/12/FF/70be2160-594a-4807-a0da-433c1aa9e72d.jpg?s=235x313,https://www.newchic.com/es/charmkpr-sweatshirts-12201/p-2000548.html,18.99,2.28,https://www.newchic.com/es/charmkpr-sweatshirts-12201/p-2000548.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=2000548
SKUK38375,Sudaderas con capucha con estampado de cara sonriente en el pecho,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/AC/5C/e45de65b-6261-449f-9798-8ba0812fbfd9.png?s=235x313,https://www.newchic.com/es/charmkpr-hoodies-12200/p-2001125.html,25.51,3.06,https://www.newchic.com/es/charmkpr-hoodies-12200/p-2001125.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=2001125
SKUK39520,Sudaderas con capucha casuales de dos tonos,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/EB/30/14a7ebae-4853-4e2a-8c8c-78fd8d5bfe73.jpg?s=235x313,https://www.newchic.com/es/charmkpr-hoodies-12200/p-2002054.html,28.34,3.4,https://www.newchic.com/es/charmkpr-hoodies-12200/p-2002054.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=2002054
SKUK40778,Camisas de patchwork con estampado japonés Gato,https://imgaz1.chiccdn.com/thumb/gallery/oaupload/newchic/images/AC/4D/229930b3-afcd-40f8-b935-b5d4b641daa4.jpg?s=235x313,https://www.newchic.com/es/charmkpr-shirts-12209/p-2002423.html,20.99,2.52,https://www.newchic.com/es/charmkpr-shirts-12209/p-2002423.html?p=40111254531976202019&utm_campaign=affcenter&utm_content=&site=23&pid=2002423
